product_id,reporting_date,country_code,units,price,sales,cogs,discounts,refunds,advertising_fees,returns,sde,fees
34,2022-07-12,us,6,14.926666667000001,89.56,-17.45,-1.49,-25.51,-64.43,,-60.82,-41.5
48,2022-07-12,de,10,8.617,86.17,-44.4,-2.51,,-90.95,1.0,-89.38,-37.690000000000005
38,2022-07-12,de,4,42.01,168.04,-48.84,0.0,-36.01,-29.73,,10.5,-42.96
19,2022-07-12,de,4,51.2475,204.99,-58.56,-3.35,,-23.27,,64.68,-55.13
47,2022-07-12,de,2,25.2,50.4,-7.06,0.0,,-3.84,,23.8,-15.700000000000001
34,2022-07-12,it,4,9.02,36.08,-8.36,-3.32,,-11.54,,-0.5,-13.36
8,2022-07-12,de,19,22.163684211,421.11,-105.83,-6.45,-40.36,-47.73,6.0,143.69,-104.9
8,2022-07-12,nl,1,17.14,17.14,-5.57,-0.51,,-1.36,,5.21,-4.49
18,2022-07-12,nl,2,28.92,57.84,-11.44,0.0,,-1.26,,26.74,-18.4
54,2022-07-12,de,12,15.0875,181.05,-51.6,0.0,,-13.16,,57.15,-59.14
1,2022-07-12,de,4,52.3,209.2,-61.08,-0.84,,-23.27,2.0,98.7,-55.85
50,2022-07-12,de,5,8.378,41.89,-22.2,0.0,,-50.53,,-49.69,-18.85
22,2022-07-12,es,1,24.79,24.79,-4.67,0.0,,-8.09,,3.24,-8.79
22,2022-07-12,de,107,33.643831776,3599.89,-499.69,-557.99,-121.2,-3.12,2.0,1478.78,-943.78
39,2022-07-12,de,10,15.353,153.53,-20.8,-1.68,,-19.18,,53.78,-58.089999999999996
5,2022-07-12,it,2,20.48,40.96,-10.94,0.0,,-17.93,,-5.69,-17.78
32,2022-07-12,de,27,23.498888889,634.47,-123.66,0.0,-87.14,-77.46,4.0,136.95,-227.58
34,2022-07-12,de,79,8.422278481000001,665.36,-165.11,-96.62,,-85.51,,108.99,-209.13
7,2022-07-12,de,36,21.884722221999997,787.85,-186.48,-138.23,-40.62,-220.13,2.0,30.4,-182.35
6,2022-07-12,de,15,21.84,327.6,-74.25,-59.94,-40.04,-91.72,2.0,-4.14,-75.69
9,2022-07-12,de,2,8.39,16.78,-2.94,0.0,-22.69,-14.36,3.0,-26.33,-7.529999999999999
32,2022-07-12,us,5,34.844,174.22,-33.16,0.0,-29.78,-124.78,,-94.61,-81.11
13,2022-07-12,us,11,49.780909091000005,547.59,-201.88,0.0,,-245.94,,-101.13,-200.9
34,2022-07-12,es,1,8.26,8.26,-2.09,0.0,,-0.5,,2.52,-3.1500000000000004
4,2022-07-12,de,10,21.916,219.16,-55.3,-1.12,-135.12,-72.52,9.0,-56.06,-55.400000000000006
4,2022-07-12,es,4,16.52,66.08,-22.12,0.0,,-27.17,,-12.69,-29.48
5,2022-07-12,se,1,19.19,19.19,-5.47,0.0,,,,6.08,-7.640000000000001
12,2022-07-12,de,3,25.79,77.37,-10.59,-0.56,-21.6,-5.75,,17.87,-21.0
55,2022-07-12,de,35,16.862857143,590.2,-224.35,-1.79,-49.75,-664.59,2.0,-508.45,-164.58
20,2022-07-12,nl,3,30.58,91.74,-17.58,-4.12,,-1.89,,40.55,-27.6
43,2022-07-12,de,17,16.857647059,286.58,-101.66,-1.12,-29.18,-66.8,2.0,-4.09,-103.87
32,2022-07-12,fr,1,24.99,24.99,-4.58,0.0,,-1.39,1.0,9.74,-13.860000000000001
2,2022-07-12,es,1,47.44,47.44,-17.25,-1.64,,-1.53,,12.69,-14.329999999999998
18,2022-07-12,es,3,24.79,74.37,-17.16,0.0,,-24.26,,5.17,-27.78
2,2022-07-12,de,5,55.31800000000001,276.59,-86.25,-3.35,,-29.09,,83.56,-74.34
26,2022-07-12,us,122,40.220491803,4906.9,-805.48,-48.53,-408.44,-1197.16,1.0,433.03,-2014.2599999999998
20,2022-07-12,us,12,34.905833333000004,418.87,-86.4,-0.75,-29.78,-62.12,,49.68,-190.14
45,2022-07-12,de,2,18.48,36.96,-7.76,0.0,-31.04,-13.2,3.0,-14.22,-10.819999999999999
2,2022-07-12,it,1,45.07,45.07,-17.25,0.0,,-8.76,,3.28,-15.78
3,2022-07-12,it,3,45.07,135.21,-48.36,0.0,,-26.29,,15.86,-44.7
22,2022-07-13,it,2,24.58,49.16,-9.34,0.0,,-26.63,,-5.08,-18.27
18,2022-07-13,us,53,35.093396225999996,1859.95,-366.95,-17.82,-207.98,-304.04,5.0,355.75,-621.2600000000001
2,2022-07-13,de,3,55.94,167.82,-51.75,-3.35,,-13.74,,52.42,-46.56
6,2022-07-13,es,1,16.52,16.52,-4.95,0.0,,-1.52,,4.47,-5.58
32,2022-07-13,pl,2,19.6,39.2,-9.16,-0.67,,0.0,,22.59,-6.78
1,2022-07-13,de,3,51.946666666999995,155.84,-45.81,0.0,-45.23,-20.61,,-0.53,-44.720000000000006
11,2022-07-13,de,5,15.104000000000001,75.52,-9.7,0.0,,-12.32,,25.28,-28.22
22,2022-07-13,de,31,33.802903226,1047.89,-144.77,-7.67,-206.77,-3.5,5.0,371.73,-318.12
37,2022-07-13,de,18,23.535555556,423.64,-127.08,-2.35,,-134.36,,29.33,-130.52
12,2022-07-13,it,1,24.58,24.58,-3.53,0.0,,-0.7,,11.95,-8.4
32,2022-07-13,de,64,23.71546875,1517.79,-293.12,-187.75,-21.73,-98.0,1.0,352.54,-564.65
12,2022-07-13,de,3,25.2,75.6,-10.59,0.0,,-6.16,,36.24,-22.610000000000003
26,2022-07-13,us,109,40.526972477,4417.44,-717.86,-87.54,-169.76,-974.9,4.0,1029.59,-1444.38
43,2022-07-13,de,8,16.905,135.24,-47.84,-0.84,,-41.49,1.0,0.03,-51.019999999999996
24,2022-07-13,de,42,33.764761905,1418.12,-464.94,-7.55,-57.62,-257.38,1.0,221.05,-409.58000000000004
8,2022-07-13,de,13,21.812307691999997,283.56,-72.41,0.0,-40.04,-56.69,2.0,42.88,-82.67999999999999
11,2022-07-13,fr,2,17.07,34.14,-3.88,-2.08,,-1.15,,12.49,-14.54
1,2022-07-13,it,2,45.07,90.14,-30.54,0.0,-38.52,-10.33,,-19.05,-29.799999999999997
33,2022-07-13,de,4,8.41,33.64,-3.52,0.0,,-13.23,,7.64,-9.250000000000002
3,2022-07-13,it,2,45.07,90.14,-32.24,0.0,,-10.33,,19.0,-28.57
36,2022-07-13,de,42,16.122142857,677.13,-93.24,-6.71,-27.36,-72.04,1.0,218.94,-261.06
7,2022-07-13,fr,1,20.82,20.82,-5.18,0.0,,-1.22,,7.18,-7.24
12,2022-07-13,fr,2,27.14,54.28,-7.06,-4.14,,-1.15,,23.99,-17.939999999999998
13,2022-07-13,us,7,49.657142857,347.6,-128.15,0.0,-43.89,-236.66,,-160.74,-99.63999999999999
55,2022-07-13,de,35,16.836,589.26,-224.35,-6.71,-31.04,-606.15,3.0,-440.2,-180.44000000000003
32,2022-07-13,it,2,24.58,49.16,-9.16,0.0,,,,13.2,-26.8
21,2022-07-13,us,30,40.12300000000001,1203.69,-141.55,-11.97,-135.81,-268.32,5.0,268.77,-377.27
8,2022-07-13,es,3,16.52,49.56,-16.71,0.0,,-24.56,,-8.45,-16.74
20,2022-07-13,de,24,33.731666667,809.56,-140.64,-5.03,-92.81,-2.85,2.0,311.11,-262.97999999999996
5,2022-07-13,de,26,21.874615385,568.74,-142.22,-1.24,,-222.78,1.0,40.1,-167.87
12,2022-07-13,es,1,24.79,24.79,-3.53,0.0,,,,13.16,-8.1
47,2022-07-13,de,7,25.2,176.4,-24.71,-20.16,,-15.4,,63.02,-53.11
54,2022-07-13,de,15,15.111333333,226.67,-64.5,-2.28,-12.96,-29.03,,41.44,-76.46000000000001
4,2022-07-13,it,2,16.39,32.78,-11.06,0.0,,-20.56,,-12.2,-13.36
50,2022-07-13,de,5,9.132,45.66,-22.2,-3.77,,-82.4,1.0,-77.96,-19.69
39,2022-07-13,de,11,15.114545455,166.26,-22.88,0.0,-38.88,-24.63,,13.83,-66.03999999999999
40,2022-07-13,de,1,16.8,16.8,-6.95,0.0,,-4.41,,-0.65,-6.09
27,2022-07-13,us,2,14.89,29.78,-15.38,0.0,,-25.77,,-27.78,-16.41
22,2022-07-13,us,21,34.791904762,730.63,-114.52,-0.74,-59.42,-120.47,,190.37,-245.11
2,2022-07-13,it,1,45.07,45.07,-17.25,0.0,,-5.17,,6.87,-15.78
17,2022-07-13,us,127,40.415905511999995,5132.82,-760.71,-127.61,-407.43,-1126.94,9.0,1051.89,-1676.21
20,2022-07-13,it,1,24.58,24.58,-5.86,0.0,,-13.32,,-4.76,-10.16
7,2022-07-13,de,11,21.992727273000003,241.92,-56.98,-1.68,,-81.4,3.0,50.51,-66.89
22,2022-07-13,fr,2,24.99,49.98,-9.34,0.0,,-10.73,,8.81,-21.1
32,2022-07-13,us,11,36.077272727,396.85,-72.77,-14.52,-29.71,-124.76,1.0,-21.27,-176.36
49,2022-07-13,de,2,8.39,16.78,-8.88,0.0,,-16.48,,-16.26,-7.68
38,2022-07-13,de,12,41.980833333,503.77,-146.52,0.0,-36.01,-57.2,,129.25,-134.79
48,2022-07-13,de,5,8.39,41.95,-22.2,0.0,,-65.92,1.0,-61.18,-19.45
5,2022-07-13,nl,1,23.14,23.14,-5.47,-2.06,,-0.23,,10.22,-5.16
4,2022-07-13,de,7,22.2,155.4,-38.71,-2.52,-168.07,-55.69,12.0,-89.01,-45.78
4,2022-07-13,nl,2,16.52,33.04,-11.06,0.0,,-0.45,,12.01,-9.52
6,2022-07-13,de,5,21.804000000000002,109.02,-24.75,0.0,-68.83,-45.22,,-58.9,-29.12
18,2022-07-13,de,114,33.786666667,3851.68,-652.08,-31.03,-431.46,-11.66,13.0,1539.66,-1220.11
34,2022-07-13,es,1,8.26,8.26,-2.09,0.0,,-0.2,,2.86,-3.1100000000000003
8,2022-07-13,it,13,16.39,213.07,-72.41,0.0,,-31.86,,30.45,-78.35
0,2022-07-13,nl,1,45.45,45.45,-16.38,0.0,,-0.04,,16.34,-12.690000000000001
19,2022-07-13,de,1,50.41,50.41,-14.64,0.0,,-6.87,,14.2,-14.700000000000001
18,2022-07-13,fr,5,24.99,124.95,-28.6,0.0,,-26.83,,15.57,-53.95
5,2022-07-13,es,2,16.52,33.04,-10.94,0.0,,-12.6,,-5.24,-14.74
44,2022-07-13,de,7,16.937142857,118.56,-41.86,0.0,,-35.56,1.0,5.18,-41.94
9,2022-07-13,de,4,9.0275,36.11,-5.88,-2.51,-14.38,-13.42,1.0,-15.82,-15.739999999999998
25,2022-07-13,de,30,20.992333333,629.77,-220.8,0.0,,-107.95,1.0,81.82,-219.2
35,2022-07-13,de,5,26.836,134.18,-19.8,0.0,,-9.74,,62.59,-42.050000000000004
0,2022-07-13,de,3,53.77,161.31,-49.14,0.0,-46.76,-20.61,,-0.57,-45.370000000000005
34,2022-07-13,de,30,8.512333332999999,255.37,-62.7,-2.93,,-42.23,2.0,61.5,-88.10000000000001
54,2022-07-13,fr,2,15.685,31.37,-8.6,-1.39,,-6.42,,-1.46,-16.419999999999998
0,2022-07-13,it,1,45.07,45.07,-16.38,0.0,-38.52,-5.17,,-29.9,-14.899999999999999
8,2022-07-13,fr,3,16.613333333,49.84,-16.71,0.0,,-8.9,,3.74,-20.49
3,2022-07-13,de,9,53.674444443999995,483.07,-145.08,-6.71,-45.99,-48.1,1.0,118.52,-134.79
4,2022-07-13,es,2,16.52,33.04,-11.06,0.0,,-12.6,,-5.36,-14.74
34,2022-07-13,fr,1,8.32,8.32,-2.09,0.0,,-3.21,,-0.32,-3.34
20,2022-07-13,us,12,34.880833333000005,418.57,-86.18,-1.48,-29.71,-68.84,1.0,91.87,-140.48999999999998
34,2022-07-13,us,12,14.89,178.68,-34.81,0.0,-38.17,-64.53,1.0,-27.84,-69.00999999999999
20,2022-07-13,es,1,24.79,24.79,-5.86,0.0,,-34.92,,-25.25,-9.26
18,2022-07-13,it,2,24.58,49.16,-11.44,0.0,,-26.63,,-8.4,-19.490000000000002
34,2022-07-13,it,13,8.19,106.47,-27.17,0.0,,-12.19,,23.68,-43.43
18,2022-07-13,nl,3,29.336666667,88.01,-17.16,-1.03,,-0.87,,41.35,-27.6
50,2022-07-14,de,2,8.39,16.78,-8.88,0.0,,-18.26,,-18.24,-7.88
8,2022-07-14,es,2,16.52,33.04,-11.14,0.0,-18.67,-15.59,,-26.22,-13.86
55,2022-07-14,de,12,16.788333333,201.46,-76.92,0.0,,-179.81,1.0,-118.58,-69.72
18,2022-07-14,de,76,33.690789474,2560.5,-434.72,-6.71,-808.53,-7.84,11.0,523.83,-807.47
11,2022-07-14,de,6,15.098333333,90.59,-11.64,0.0,-12.96,-38.49,1.0,-8.24,-35.74
54,2022-07-14,de,14,15.358571429000001,215.02,-60.2,-12.42,,-17.17,,52.71,-72.52000000000001
9,2022-07-14,de,7,8.754285714,61.28,-10.29,-2.51,,-7.76,,11.74,-28.98
0,2022-07-14,de,5,53.77,268.85,-81.9,0.0,,,,112.35,-74.6
36,2022-07-14,de,24,16.094166667,386.26,-53.28,-3.38,,-53.17,2.0,128.32,-150.33
38,2022-07-14,de,7,42.01,294.07,-85.47,0.0,,-10.26,,121.68,-76.66
4,2022-07-14,es,2,16.52,33.04,-11.06,0.0,-17.52,-14.24,,-24.52,-14.74
25,2022-07-14,de,16,21.006875,336.11,-117.76,0.0,-41.55,-64.69,1.0,-4.41,-116.52
3,2022-07-14,de,4,50.8175,203.27,-64.48,0.0,,,,81.22,-57.57
18,2022-07-14,fr,1,24.99,24.99,-5.72,0.0,,-9.22,1.0,-0.74,-10.79
24,2022-07-14,de,17,33.877058824,575.91,-188.19,-4.47,-28.81,-82.05,1.0,115.35,-168.10999999999999
20,2022-07-14,de,16,33.94125,543.06,-93.76,-5.31,-143.41,-2.61,4.0,133.32,-176.37
8,2022-07-14,de,14,22.127857143000004,309.79,-77.98,-4.03,-20.18,-27.69,2.0,95.89,-95.16
34,2022-07-14,de,14,8.752857143,122.54,-29.26,-6.71,-8.79,-17.17,1.0,19.96,-42.739999999999995
32,2022-07-14,de,17,23.52,399.84,-77.86,0.0,-43.46,-42.77,2.0,65.26,-170.49
37,2022-07-14,de,13,23.863846154,310.23,-91.78,0.0,,-65.85,,65.48,-87.11999999999999
44,2022-07-14,de,4,16.9675,67.87,-23.92,-0.67,-14.4,-21.47,2.0,-5.69,-25.06
46,2022-07-14,de,1,18.48,18.48,-3.94,0.0,-100.87,-21.38,,-113.9,-6.1899999999999995
43,2022-07-14,de,7,16.894285714000002,118.26,-41.86,-0.66,,-28.63,4.0,25.45,-45.58
45,2022-07-14,de,2,18.405,36.81,-7.76,0.0,,-21.38,3.0,6.19,-13.120000000000001
8,2022-07-14,fr,3,17.49,52.47,-16.71,-2.08,,-16.94,,-3.75,-20.49
11,2022-07-14,fr,4,17.59,70.36,-7.76,-6.23,,-0.75,1.0,28.48,-29.08
5,2022-07-14,de,11,21.847272726999996,240.32,-60.17,0.0,-20.18,-58.03,2.0,34.4,-78.47999999999999
4,2022-07-14,tr,1,14.59,14.59,-5.53,0.0,,,,4.91,-4.15
30,2022-07-14,us,1,29.1,29.1,-8.12,-4.12,-44.16,-20.51,1.0,-49.4,-9.71
22,2022-07-14,es,2,24.79,49.58,-9.34,0.0,,-12.13,,10.66,-17.450000000000003
12,2022-07-14,fr,3,26.653333333000003,79.96,-10.59,-4.16,,-0.57,,37.73,-26.91
34,2022-07-14,it,4,8.19,32.76,-8.36,0.0,,-6.28,,4.76,-13.36
8,2022-07-14,it,7,16.544285714,115.81,-38.99,-1.08,,-17.04,,16.35,-42.35
32,2022-07-14,us,8,34.9725,279.78,-53.25,0.0,,-74.68,,22.8,-129.05
22,2022-07-14,us,15,35.141999999999996,527.13,-82.31,-2.54,-29.9,-79.45,3.0,156.77,-176.16
19,2022-07-14,de,2,50.41,100.82,-29.28,0.0,-43.69,-21.34,,-23.72,-30.23
18,2022-07-14,us,31,35.801612903,1109.85,-215.96,-25.7,-149.48,-164.2,11.0,183.3,-385.14
18,2022-07-14,es,2,25.785,51.57,-11.44,-1.64,-26.29,-12.13,,-18.32,-18.39
5,2022-07-14,it,1,20.48,20.48,-5.47,0.0,,-4.92,,1.2,-8.89
32,2022-07-14,fr,1,24.99,24.99,-4.58,0.0,,-0.56,,5.99,-13.860000000000001
21,2022-07-14,us,14,40.636428570999996,568.91,-66.47,-9.33,-68.33,-135.25,3.0,117.13,-177.15
4,2022-07-14,de,5,22.174,110.87,-27.65,-1.67,-169.35,-23.21,9.0,-108.28,-35.98
48,2022-07-14,de,3,8.416666667000001,25.25,-13.32,0.0,,-36.51,,-36.59,-12.010000000000002
34,2022-07-14,us,11,14.993636364,164.93,-32.1,-0.12,,-40.85,,28.2,-63.66
20,2022-07-14,fr,1,24.99,24.99,-5.86,0.0,,-9.22,,-0.88,-10.79
39,2022-07-14,de,6,15.12,90.72,-12.48,0.0,,-7.7,,35.14,-35.39999999999999
1,2022-07-14,de,2,52.09,104.18,-30.54,0.0,-45.23,-21.34,,-23.71,-30.78
34,2022-07-14,fr,1,8.33,8.33,-2.09,0.0,,-3.96,,-1.06,-3.34
47,2022-07-14,de,2,25.2,50.4,-7.06,0.0,,,,28.16,-15.18
2,2022-07-14,de,1,57.96,57.96,-17.25,-3.35,,-21.34,,-1.3,-17.32
22,2022-07-14,fr,4,25.5075,102.03,-18.68,-2.08,,-36.89,,2.18,-42.2
22,2022-07-14,de,22,33.635454545,739.98,-102.74,-0.84,-208.05,-3.73,4.0,608.1,169.47
2,2022-07-14,es,2,45.45,90.9,-34.5,0.0,,-0.36,,27.26,-28.78
18,2022-07-14,nl,1,30.17,30.17,-5.72,-1.03,,-0.76,,13.46,-9.2
6,2022-07-14,de,3,21.84,65.52,-14.85,0.0,-40.15,-16.94,1.0,-22.26,-20.790000000000003
4,2022-07-14,it,1,16.39,16.39,-5.53,0.0,,-4.92,,-0.74,-6.68
12,2022-07-14,it,1,24.58,24.58,-3.53,0.0,,-0.2,,12.45,-8.4
22,2022-07-14,it,1,24.58,24.58,-4.67,0.0,,-29.77,,-19.41,-9.55
7,2022-07-14,de,4,22.32,89.28,-20.72,-1.92,-80.72,-33.89,6.0,-54.47,-27.220000000000002
17,2022-07-14,us,72,41.018611111,2953.34,-433.94,-115.47,-239.31,-685.93,4.0,649.06,-841.68
54,2022-07-14,fr,1,14.99,14.99,-4.3,0.0,,-3.96,,-1.48,-8.209999999999999
18,2022-07-14,se,1,26.41,26.41,-5.72,0.0,,,,11.87,-8.82
13,2022-07-14,us,6,51.01,306.06,-110.52,-6.27,,-128.83,,-25.5,-85.94
0,2022-07-14,it,1,45.07,45.07,-16.38,0.0,,-16.06,,-2.27,-14.899999999999999
20,2022-07-14,us,14,36.365,509.11,-101.17,-19.49,-59.79,-74.16,4.0,85.63,-183.32
18,2022-07-14,it,1,24.58,24.58,-5.72,0.0,-27.71,-29.77,,-41.08,-2.46
26,2022-07-14,us,57,39.826140351,2270.09,-377.72,-31.77,-512.44,-541.01,13.0,86.7,-733.6999999999999
35,2022-07-14,de,3,26.88,80.64,-11.88,0.0,-23.04,,,22.05,-23.67
32,2022-07-15,de,17,23.732352941,403.45,-77.86,-3.35,,-35.63,1.0,140.91,-150.28
11,2022-07-15,de,9,15.212222222000001,136.91,-17.46,-0.83,,-13.71,,56.65,-48.260000000000005
3,2022-07-15,it,3,45.07,135.21,-48.36,0.0,,-13.68,,28.47,-44.7
11,2022-07-15,it,1,15.57,15.57,-1.94,0.0,,-0.97,,5.96,-6.7
8,2022-07-15,de,9,21.82,196.38,-50.13,0.0,,-22.72,,69.47,-54.06
20,2022-07-15,fr,1,24.99,24.99,-5.86,0.0,,-10.03,,-1.69,-10.79
18,2022-07-15,nl,1,28.92,28.92,-5.72,0.0,,-1.43,,12.57,-9.2
20,2022-07-15,us,11,34.784545455,382.63,-79.06,0.0,-59.47,-68.79,1.0,39.25,-143.25
45,2022-07-15,de,3,19.073333333,57.22,-11.64,-1.67,,-30.63,,-2.89,-16.17
48,2022-07-15,de,2,9.015,18.03,-8.88,-1.67,,-22.03,,-21.99,-7.4399999999999995
36,2022-07-15,de,24,16.125416667,387.01,-53.28,-3.35,,-39.71,1.0,150.34,-142.55
34,2022-07-15,fr,1,8.32,8.32,-2.09,0.0,,-5.85,,-2.96,-3.34
21,2022-07-15,us,24,39.130833333000005,939.14,-113.33,-24.76,-67.96,-201.11,1.0,236.83,-295.15
8,2022-07-15,it,4,17.07,68.28,-22.28,-2.72,,-17.06,,2.02,-24.200000000000003
12,2022-07-15,de,1,25.2,25.2,-3.53,0.0,,-3.43,,11.03,-7.21
12,2022-07-15,es,1,26.78,26.78,-3.53,-1.64,,-0.33,,13.18,-8.1
11,2022-07-15,fr,1,15.82,15.82,-1.94,0.0,,-1.72,,5.38,-6.779999999999999
55,2022-07-15,de,7,16.8,117.6,-44.87,0.0,,-129.51,4.0,-80.99,-37.03
50,2022-07-15,de,1,8.39,8.39,-4.44,0.0,,-11.01,1.0,-6.38,-3.76
25,2022-07-15,de,14,21.162857143,296.28,-103.04,-1.96,,-33.37,,61.35,-96.56
39,2022-07-15,de,6,15.12,90.72,-12.48,0.0,,-10.28,,33.65,-34.31
37,2022-07-15,de,6,23.52,141.12,-42.36,0.0,,-68.41,,-11.77,-42.120000000000005
46,2022-07-15,de,1,18.48,18.48,-3.94,0.0,,-10.21,1.0,2.88,-5.39
7,2022-07-15,de,5,22.531999999999996,112.66,-25.9,-4.45,,-36.12,3.0,35.17,-26.560000000000002
33,2022-07-15,de,1,8.39,8.39,-0.88,0.0,,-6.59,,-1.23,-2.1500000000000004
43,2022-07-15,de,8,16.9075,135.26,-47.84,-2.64,-14.33,-25.93,1.0,3.05,-47.45
54,2022-07-15,de,10,15.12,151.2,-43.0,0.0,,-9.71,,49.39,-49.1
4,2022-07-15,de,6,22.026666666999997,132.16,-33.18,-2.22,,-12.34,3.0,65.04,-35.97
8,2022-07-15,es,3,16.52,49.56,-16.71,0.0,,-9.23,,5.53,-18.09
38,2022-07-15,de,5,42.966,214.83,-61.05,-4.84,,-20.33,,75.16,-53.45
1,2022-07-15,de,1,52.09,52.09,-15.27,0.0,,,,22.2,-14.620000000000001
12,2022-07-15,fr,1,24.99,24.99,-3.53,0.0,,-1.72,,10.77,-8.969999999999999
18,2022-07-15,fr,4,25.925,103.7,-22.88,-3.47,,-40.1,,-5.91,-43.16
2,2022-07-15,de,1,54.61,54.61,-17.25,0.0,,-14.11,1.0,25.7,-14.8
18,2022-07-15,us,29,36.439310345,1056.74,-200.94,-47.98,-89.2,-181.36,1.0,178.88,-358.38
22,2022-07-15,us,17,35.076470588,596.3,-92.78,-4.96,,-106.32,4.0,204.58,-198.57999999999998
9,2022-07-15,de,14,8.742142857000001,122.39,-20.58,-5.03,,-7.31,1.0,38.3,-52.64
4,2022-07-15,nl,1,16.52,16.52,-5.53,0.0,,-0.69,,5.54,-4.76
47,2022-07-15,de,4,25.48,101.92,-14.12,-1.46,,-13.71,,41.35,-31.28
6,2022-07-15,de,2,22.68,45.36,-9.9,-1.68,,-7.22,1.0,18.89,-12.620000000000001
45,2022-07-15,it,1,16.39,16.39,-3.88,0.0,,,,5.83,-6.68
44,2022-07-15,de,4,17.08,68.32,-23.92,-1.12,-14.33,-11.11,4.0,18.92,-22.84
26,2022-07-15,us,53,40.148113208000005,2127.85,-349.33,-60.56,-237.86,-454.69,7.0,335.82,-696.1800000000001
5,2022-07-15,de,16,22.3025,356.84,-87.52,-9.45,,-37.02,1.0,135.34,-92.97999999999999
35,2022-07-15,de,4,26.88,107.52,-15.84,0.0,,-8.51,,52.38,-30.79
20,2022-07-15,de,11,34.498181818,379.48,-64.46,-10.06,,-1.63,4.0,200.98,-114.07
34,2022-07-15,de,16,8.661875,138.59,-33.44,-3.77,,-20.81,,34.97,-45.6
49,2022-07-15,de,1,8.39,8.39,-4.44,0.0,,,1.0,4.63,-3.76
17,2022-07-15,us,64,40.70296875,2604.99,-383.66,-100.4,-441.89,-550.87,13.0,325.86,-814.3
32,2022-07-15,fr,1,24.99,24.99,-4.58,0.0,,-0.35,,6.2,-13.860000000000001
5,2022-07-15,it,1,20.48,20.48,-5.47,0.0,-17.39,-5.17,,-16.44,-8.89
22,2022-07-15,de,15,33.818000000000005,507.27,-70.05,-5.29,,-2.86,2.0,313.02,-120.71999999999998
4,2022-07-15,it,1,16.39,16.39,-5.53,0.0,,-5.17,,-0.99,-6.68
13,2022-07-15,us,1,49.7,49.7,-18.32,0.0,,-121.2,1.0,-85.75,-14.25
34,2022-07-15,us,2,14.9,29.8,-5.81,0.0,,-41.65,,-29.17,-11.51
34,2022-07-15,it,2,8.19,16.38,-4.18,0.0,,-7.26,,-1.74,-6.68
22,2022-07-15,it,3,24.58,73.74,-14.01,0.0,,-32.87,,-1.79,-28.65
22,2022-07-15,es,1,24.79,24.79,-4.67,0.0,,-4.39,,7.07,-8.66
24,2022-07-15,de,17,33.623529411999996,571.6,-188.19,-0.66,,-66.07,,160.45,-156.23
18,2022-07-15,de,59,33.908305085,2000.59,-337.48,-26.7,,-7.15,9.0,1041.81,-610.3299999999999
19,2022-07-15,de,2,50.41,100.82,-29.28,0.0,,-14.11,,29.39,-28.04
3,2022-07-15,de,3,53.126666666999995,159.38,-48.36,-0.59,,-28.22,1.0,55.58,-42.75
32,2022-07-15,us,5,35.346,176.73,-33.1,-2.8,-59.47,-76.85,2.0,-75.71,-80.22
20,2022-07-15,it,2,24.58,49.16,-11.72,0.0,,-21.92,,-4.8,-20.32
8,2022-07-15,nl,1,16.52,16.52,-5.57,0.0,,-0.22,,6.24,-4.49
25,2022-07-16,de,11,21.221818182,233.44,-80.96,-12.24,-26.39,-51.65,,-12.46,-74.66
32,2022-07-16,us,5,34.958,174.79,-33.27,0.0,,-83.8,2.0,-16.26,-80.63
50,2022-07-16,de,2,8.36,16.72,-8.88,0.0,,-29.4,,-29.08,-7.52
34,2022-07-16,fr,1,8.33,8.33,-2.09,0.0,,-5.48,,-2.58,-3.34
1,2022-07-16,de,1,52.09,52.09,-15.27,0.0,-45.23,-3.24,,-25.55,-13.9
45,2022-07-16,de,1,18.48,18.48,-3.88,0.0,,-15.83,,-6.62,-5.39
24,2022-07-16,de,16,33.6075,537.72,-177.12,-4.03,-28.81,-81.01,,100.31,-146.44
20,2022-07-16,us,9,35.838888889,322.55,-65.01,-7.92,-29.88,-40.4,1.0,61.54,-117.80000000000001
18,2022-07-16,it,2,24.58,49.16,-11.44,0.0,,-48.52,1.0,-31.12,-20.32
8,2022-07-16,es,4,16.52,66.08,-22.28,0.0,,-15.87,,5.61,-22.32
21,2022-07-16,us,25,40.7572,1018.93,-118.64,-20.08,-68.3,-196.18,3.0,328.08,-292.40000000000003
22,2022-07-16,de,22,34.27,753.94,-102.74,-19.58,-57.62,-1.91,,384.07,-188.02
44,2022-07-16,de,4,17.22,68.88,-23.92,-1.68,,-13.63,,6.81,-22.84
38,2022-07-16,de,3,42.01,126.03,-36.63,0.0,,-15.19,,43.34,-30.87
27,2022-07-16,us,1,14.98,14.98,-7.73,0.0,,-18.93,,-19.93,-8.25
34,2022-07-16,de,15,8.83,132.45,-31.35,-7.12,,-17.69,,33.72,-42.57
32,2022-07-16,de,14,23.575714286,330.06,-64.12,-0.67,,-30.2,1.0,122.05,-117.6
8,2022-07-16,fr,3,17.026666667,51.08,-16.71,-1.38,,-13.78,,-1.28,-20.49
22,2022-07-16,es,1,24.79,24.79,-4.67,0.0,,-22.75,,-11.42,-8.79
18,2022-07-16,fr,4,24.99,99.96,-22.88,0.0,,-40.43,,-6.51,-43.16
11,2022-07-16,de,11,15.108181818,166.19,-21.34,0.0,,-20.55,,64.79,-59.51
49,2022-07-16,de,1,8.39,8.39,-4.44,0.0,,-14.7,1.0,-14.51,-3.76
